key,release_tag,release_published_at,release_prerelease,asset_id,asset_name,asset_url,asset_updated_at,asset_digest,uploader_login
340432421,v1.1.1,2026-01-14T12:43:05Z,false,340432421,tzfpy-1.1.1-cp310-abi3-macosx_10_12_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.1/tzfpy-1.1.1-cp310-abi3-macosx_10_12_x86_64.whl,2026-01-14T12:43:05Z,sha256:5befec8b573d76925919aee60076dcbd31b6c7cd054b2ccd6457a1ba2a2c1c42,github-actions[bot]
340432408,v1.1.1,2026-01-14T12:43:05Z,false,340432408,tzfpy-1.1.1-cp314-cp314t-win_amd64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.1/tzfpy-1.1.1-cp314-cp314t-win_amd64.whl,2026-01-14T12:43:04Z,sha256:800227121c0d778b8c8d0dc4bc03c750d0c56ba659a0b107b6c4f38379ba8aae,github-actions[bot]
308035470,v1.1.0,2025-10-24T02:49:09Z,false,308035470,tzfpy-1.1.0-cp314-cp314t-win_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp314-cp314t-win_arm64.whl,2025-10-24T02:49:11Z,sha256:2253fed19c3f806afb44fbaa5990adbc2b944e347af2d5ff64bfe5b6f8cc23ed,github-actions[bot]
308035485,v1.1.0,2025-10-24T02:49:09Z,false,308035485,tzfpy-1.1.0-cp314-cp314t-win_amd64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp314-cp314t-win_amd64.whl,2025-10-24T02:49:11Z,sha256:0692143adfeb13fdd867821d3d97a4146270ea4a18b7c357db0e1e959b039026,github-actions[bot]
308035480,v1.1.0,2025-10-24T02:49:09Z,false,308035480,tzfpy-1.1.0-cp314-cp314t-musllinux_1_2_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp314-cp314t-musllinux_1_2_x86_64.whl,2025-10-24T02:49:11Z,sha256:1ef917d5c8f1a388e76ab1482f2d6ba45bfd8bb72e01f7ce3c1e438fffa99ff1,github-actions[bot]
308035472,v1.1.0,2025-10-24T02:49:09Z,false,308035472,tzfpy-1.1.0-cp314-cp314t-musllinux_1_2_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp314-cp314t-musllinux_1_2_aarch64.whl,2025-10-24T02:49:11Z,sha256:57f5e0ac3a2b15989783e5903f58249a8ca5c7fa865fbb5a822f868e5d63c101,github-actions[bot]
308035469,v1.1.0,2025-10-24T02:49:09Z,false,308035469,tzfpy-1.1.0-cp314-cp314t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp314-cp314t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,2025-10-24T02:49:11Z,sha256:a8b3f859423958fd0318c933c1855ec2e2daa984e03dc0aa466139a8c0628106,github-actions[bot]
308035482,v1.1.0,2025-10-24T02:49:09Z,false,308035482,tzfpy-1.1.0-cp314-cp314t-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp314-cp314t-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,2025-10-24T02:49:11Z,sha256:ceff7968e2dd6ff100d82a7497f467981be0f33a4281b98a652cb3e2468281bc,github-actions[bot]
308035483,v1.1.0,2025-10-24T02:49:09Z,false,308035483,tzfpy-1.1.0-cp314-cp314t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp314-cp314t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,2025-10-24T02:49:11Z,sha256:7d377240e42c194aeb29eceaad120be18ddabae63ee078be55474560dcacad7e,github-actions[bot]
308035473,v1.1.0,2025-10-24T02:49:09Z,false,308035473,tzfpy-1.1.0-cp314-cp314t-macosx_10_12_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp314-cp314t-macosx_10_12_x86_64.whl,2025-10-24T02:49:11Z,sha256:2ded3dddbd33c3f7ffda81fd14619bdd658566f4bc5ea44ad53a4ab707cd3de8,github-actions[bot]
308035468,v1.1.0,2025-10-24T02:49:09Z,false,308035468,tzfpy-1.1.0-cp310-abi3-win_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp310-abi3-win_arm64.whl,2025-10-24T02:49:11Z,sha256:8a3325fdf98eb04564504cec3e91e71f5225998c4d16b5d25b044345f33333c7,github-actions[bot]
308035488,v1.1.0,2025-10-24T02:49:09Z,false,308035488,tzfpy-1.1.0-cp310-abi3-musllinux_1_2_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp310-abi3-musllinux_1_2_armv7l.whl,2025-10-24T02:49:11Z,sha256:bc627f44e5c85c677d811562befbca4ac530c3c35e87e0af5e390e38a623fe22,github-actions[bot]
308035487,v1.1.0,2025-10-24T02:49:09Z,false,308035487,tzfpy-1.1.0-cp310-abi3-musllinux_1_2_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp310-abi3-musllinux_1_2_aarch64.whl,2025-10-24T02:49:11Z,sha256:1779ab5aaed7f4c784933ae03654f441338bc4484cbedeadd09bd1598955f230,github-actions[bot]
308035474,v1.1.0,2025-10-24T02:49:09Z,false,308035474,tzfpy-1.1.0-cp310-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp310-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,2025-10-24T02:49:11Z,sha256:37bdfa921fb35da7491cb81b122db93947dd797f03f81e35254b622e60727a25,github-actions[bot]
308035481,v1.1.0,2025-10-24T02:49:09Z,false,308035481,tzfpy-1.1.0-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,2025-10-24T02:49:11Z,sha256:2a76af2728693429b42335321411870d12022a6de31c8c7846f89a592f045bf4,github-actions[bot]
308035484,v1.1.0,2025-10-24T02:49:09Z,false,308035484,tzfpy-1.1.0-cp310-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp310-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,2025-10-24T02:49:11Z,sha256:775ea23e546382ebced4b3cad53d398e060fb38a32a247d94f2c9a158602b5df,github-actions[bot]
308035486,v1.1.0,2025-10-24T02:49:09Z,false,308035486,tzfpy-1.1.0-cp310-abi3-macosx_10_12_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp310-abi3-macosx_10_12_x86_64.whl,2025-10-24T02:49:11Z,sha256:a6f8ba191a91c0cd36b9dfa8fc6b9637532389c2a01b51389e864e064e53b0df,github-actions[bot]
308035476,v1.1.0,2025-10-24T02:49:09Z,false,308035476,tzfpy-1.1.0-cp314-cp314t-musllinux_1_2_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp314-cp314t-musllinux_1_2_armv7l.whl,2025-10-24T02:49:10Z,sha256:c7daef9e390f3bedb03199f1c033c0fd804dc229d1498d67cfecf4c8fe0dcda2,github-actions[bot]
308035467,v1.1.0,2025-10-24T02:49:09Z,false,308035467,tzfpy-1.1.0-cp314-cp314t-macosx_11_0_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp314-cp314t-macosx_11_0_arm64.whl,2025-10-24T02:49:10Z,sha256:8fb78b3c0be4b115dc37804c0e56c664c6d5fe1e18ddd8af5ff211a5e1b0aee0,github-actions[bot]
308035471,v1.1.0,2025-10-24T02:49:09Z,false,308035471,tzfpy-1.1.0-cp310-abi3-win_amd64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp310-abi3-win_amd64.whl,2025-10-24T02:49:10Z,sha256:52b45a0b924725f67348e6070c123f4217b70976f41857abc9f55e7be8284b5f,github-actions[bot]
308035479,v1.1.0,2025-10-24T02:49:09Z,false,308035479,tzfpy-1.1.0-cp310-abi3-musllinux_1_2_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp310-abi3-musllinux_1_2_x86_64.whl,2025-10-24T02:49:10Z,sha256:184b1fb1373d94221573b337bcdd811c887d31929bef9d33d9ccd57a80451642,github-actions[bot]
308035478,v1.1.0,2025-10-24T02:49:09Z,false,308035478,tzfpy-1.1.0-cp310-abi3-macosx_11_0_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.1.0/tzfpy-1.1.0-cp310-abi3-macosx_11_0_arm64.whl,2025-10-24T02:49:10Z,sha256:5bd48c9381224abdef4d614f497ad3ff0027ad1c6320cf7504725c598e2e22ec,github-actions[bot]
303024916,v1.0.1,2025-10-11T09:05:28Z,false,303024916,tzfpy-1.0.1-cp314-cp314t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp314-cp314t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,2025-10-11T09:05:30Z,sha256:3a8c2b7cd06fd0dd52b100144614582256983cdc13d586138ab3c805e69b28c6,github-actions[bot]
303024907,v1.0.1,2025-10-11T09:05:28Z,false,303024907,tzfpy-1.0.1-cp314-cp314t-win_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp314-cp314t-win_arm64.whl,2025-10-11T09:05:29Z,sha256:eba11d2562a0b489a34e2a0549abef6ca30941612f92dd735f95ceacae626509,github-actions[bot]
303024899,v1.0.1,2025-10-11T09:05:28Z,false,303024899,tzfpy-1.0.1-cp314-cp314t-win_amd64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp314-cp314t-win_amd64.whl,2025-10-11T09:05:29Z,sha256:befc3a9039958d4ea46168d42474003c4470709af7f96fbfcd4182b19ffea116,github-actions[bot]
303024902,v1.0.1,2025-10-11T09:05:28Z,false,303024902,tzfpy-1.0.1-cp314-cp314t-musllinux_1_2_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp314-cp314t-musllinux_1_2_x86_64.whl,2025-10-11T09:05:29Z,sha256:9089e5a199742c139f9c940339f02a83f2b5cec290cb7ebb16c36f8e2d285cf8,github-actions[bot]
303024906,v1.0.1,2025-10-11T09:05:28Z,false,303024906,tzfpy-1.0.1-cp314-cp314t-musllinux_1_2_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp314-cp314t-musllinux_1_2_armv7l.whl,2025-10-11T09:05:29Z,sha256:bb8d740e18e931109f9d5fec3a0ddeb5d8c0379b5c92f87df13fa5d3b98296f4,github-actions[bot]
303024904,v1.0.1,2025-10-11T09:05:28Z,false,303024904,tzfpy-1.0.1-cp314-cp314t-musllinux_1_2_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp314-cp314t-musllinux_1_2_aarch64.whl,2025-10-11T09:05:29Z,sha256:c3540ca18b82b63b73989cf4bce850593eab382c150719770081f78c92aeae31,github-actions[bot]
303024911,v1.0.1,2025-10-11T09:05:28Z,false,303024911,tzfpy-1.0.1-cp314-cp314t-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp314-cp314t-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,2025-10-11T09:05:29Z,sha256:9d30841fbf0598e8db1b3273d0b22bc22653aaa155885fd64fafd7f9a51df767,github-actions[bot]
303024915,v1.0.1,2025-10-11T09:05:28Z,false,303024915,tzfpy-1.0.1-cp314-cp314t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp314-cp314t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,2025-10-11T09:05:29Z,sha256:4cda2fe96b72b976cfd9f8ebdc78e45c4ad1e6f47d3df077f82c82fd575e1011,github-actions[bot]
303024903,v1.0.1,2025-10-11T09:05:28Z,false,303024903,tzfpy-1.0.1-cp314-cp314t-macosx_11_0_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp314-cp314t-macosx_11_0_arm64.whl,2025-10-11T09:05:29Z,sha256:5c0d137f342a695b27bda18024aeb21e85e8d264e3d2dd737e6503f96d21dbef,github-actions[bot]
303024909,v1.0.1,2025-10-11T09:05:28Z,false,303024909,tzfpy-1.0.1-cp314-cp314t-macosx_10_12_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp314-cp314t-macosx_10_12_x86_64.whl,2025-10-11T09:05:29Z,sha256:f14dadf50c03b2d8778b8a51a02ec21fe7f39d9c07917ed6627d779d4c27e8bc,github-actions[bot]
303024901,v1.0.1,2025-10-11T09:05:28Z,false,303024901,tzfpy-1.0.1-cp310-abi3-win_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp310-abi3-win_arm64.whl,2025-10-11T09:05:29Z,sha256:19fcbe736166d5e524b4fb3a0ba8ef9a532f31082fa63e1a5f07c0bcae14b8cd,github-actions[bot]
303024897,v1.0.1,2025-10-11T09:05:28Z,false,303024897,tzfpy-1.0.1-cp310-abi3-win_amd64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp310-abi3-win_amd64.whl,2025-10-11T09:05:29Z,sha256:488c86441b766bda039ce30647896335dc7831ef2ecace3fbe5affd8876b9434,github-actions[bot]
303024905,v1.0.1,2025-10-11T09:05:28Z,false,303024905,tzfpy-1.0.1-cp310-abi3-musllinux_1_2_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp310-abi3-musllinux_1_2_x86_64.whl,2025-10-11T09:05:29Z,sha256:70fdb3aefcb8f182123f8fe7aecdb67d61349204861477aadd5a13b4d440a1ea,github-actions[bot]
303024900,v1.0.1,2025-10-11T09:05:28Z,false,303024900,tzfpy-1.0.1-cp310-abi3-musllinux_1_2_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp310-abi3-musllinux_1_2_armv7l.whl,2025-10-11T09:05:29Z,sha256:c07c947d7b3f2f89d3369f92755a3bd8385b853f28b5d0115db9ee9d653d84ec,github-actions[bot]
303024910,v1.0.1,2025-10-11T09:05:28Z,false,303024910,tzfpy-1.0.1-cp310-abi3-musllinux_1_2_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp310-abi3-musllinux_1_2_aarch64.whl,2025-10-11T09:05:29Z,sha256:6583aea292e8885ca6e89cc24724cd39d80bce0647214742ccb40adc7153fbd7,github-actions[bot]
303024914,v1.0.1,2025-10-11T09:05:28Z,false,303024914,tzfpy-1.0.1-cp310-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp310-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,2025-10-11T09:05:29Z,sha256:a88d3715c1211a0f80fef2b777c91a3fedbd6907c5feb83c38dd2defd3673b49,github-actions[bot]
303024917,v1.0.1,2025-10-11T09:05:28Z,false,303024917,tzfpy-1.0.1-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp310-abi3-manylinux_2_17_armv7l.manylinux2014_armv7l.whl,2025-10-11T09:05:29Z,sha256:f9e2c44887ef26bf62f42fb6745163cf3b857642108ed78cc8e4372c8967c230,github-actions[bot]
303024913,v1.0.1,2025-10-11T09:05:28Z,false,303024913,tzfpy-1.0.1-cp310-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp310-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,2025-10-11T09:05:29Z,sha256:fdcfb996c92ce89fd5c5ef102b50903cbe61146a5cfbe10f5c8fc78da94f3427,github-actions[bot]
303024912,v1.0.1,2025-10-11T09:05:28Z,false,303024912,tzfpy-1.0.1-cp310-abi3-macosx_11_0_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp310-abi3-macosx_11_0_arm64.whl,2025-10-11T09:05:29Z,sha256:3837b4f80af9459c08c3d0d709037f83696b6b6be228e1efe56fcfc12e39a995,github-actions[bot]
303024898,v1.0.1,2025-10-11T09:05:28Z,false,303024898,tzfpy-1.0.1-cp310-abi3-macosx_10_12_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.1/tzfpy-1.0.1-cp310-abi3-macosx_10_12_x86_64.whl,2025-10-11T09:05:29Z,sha256:ecd0960cb5ca4e39d38ffef0d09d627108dde6d893f20a783a3ae975cadf039c,github-actions[bot]
250934290,v1.0.0,2025-03-25T04:48:12Z,false,250934290,tzfpy-1.0.0-cp39-abi3-win_arm64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.0/tzfpy-1.0.0-cp39-abi3-win_arm64.whl,2025-05-01T03:47:03Z,,ringsaturn
250934276,v1.0.0,2025-03-25T04:48:12Z,false,250934276,tzfpy-1.0.0-cp39-abi3-win_amd64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.0/tzfpy-1.0.0-cp39-abi3-win_amd64.whl,2025-05-01T03:46:56Z,,ringsaturn
250934272,v1.0.0,2025-03-25T04:48:12Z,false,250934272,tzfpy-1.0.0-cp313-cp313t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.0/tzfpy-1.0.0-cp313-cp313t-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,2025-05-01T03:46:49Z,,ringsaturn
250934267,v1.0.0,2025-03-25T04:48:12Z,false,250934267,tzfpy-1.0.0-cp313-cp313t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.0/tzfpy-1.0.0-cp313-cp313t-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,2025-05-01T03:46:44Z,,ringsaturn
250934261,v1.0.0,2025-03-25T04:48:12Z,false,250934261,tzfpy-1.0.0-cp39-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.0/tzfpy-1.0.0-cp39-abi3-manylinux_2_17_aarch64.manylinux2014_aarch64.whl,2025-05-01T03:46:40Z,,ringsaturn
250934232,v1.0.0,2025-03-25T04:48:12Z,false,250934232,tzfpy-1.0.0-cp39-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.0/tzfpy-1.0.0-cp39-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl,2025-05-01T03:46:36Z,,ringsaturn
250934197,v1.0.0,2025-03-25T04:48:12Z,false,250934197,tzfpy-1.0.0-cp313-cp313t-manylinux_2_24_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.0/tzfpy-1.0.0-cp313-cp313t-manylinux_2_24_armv7l.whl,2025-05-01T03:46:30Z,,ringsaturn
250934178,v1.0.0,2025-03-25T04:48:12Z,false,250934178,tzfpy-1.0.0-cp39-abi3-manylinux_2_24_armv7l.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.0/tzfpy-1.0.0-cp39-abi3-manylinux_2_24_armv7l.whl,2025-05-01T03:46:23Z,,ringsaturn
250934164,v1.0.0,2025-03-25T04:48:12Z,false,250934164,tzfpy-1.0.0-cp39-abi3-musllinux_1_1_x86_64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.0/tzfpy-1.0.0-cp39-abi3-musllinux_1_1_x86_64.whl,2025-05-01T03:46:18Z,,ringsaturn
250934152,v1.0.0,2025-03-25T04:48:12Z,false,250934152,tzfpy-1.0.0-cp39-abi3-musllinux_1_1_aarch64.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.0/tzfpy-1.0.0-cp39-abi3-musllinux_1_1_aarch64.whl,2025-05-01T03:46:12Z,,ringsaturn
250934142,v1.0.0,2025-03-25T04:48:12Z,false,250934142,tzfpy-1.0.0-cp313-cp313t-macosx_10_12_x86_64.macosx_11_0_arm64.macosx_10_12_universal2.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.0/tzfpy-1.0.0-cp313-cp313t-macosx_10_12_x86_64.macosx_11_0_arm64.macosx_10_12_universal2.whl,2025-05-01T03:46:05Z,,ringsaturn
250934123,v1.0.0,2025-03-25T04:48:12Z,false,250934123,tzfpy-1.0.0-cp39-abi3-macosx_10_12_x86_64.macosx_11_0_arm64.macosx_10_12_universal2.whl,https://github.com/ringsaturn/tzfpy/releases/download/v1.0.0/tzfpy-1.0.0-cp39-abi3-macosx_10_12_x86_64.macosx_11_0_arm64.macosx_10_12_universal2.whl,2025-05-01T03:45:59Z,,ringsaturn
